link_id,tmc_corridor_name,tmc_road_sequence,tmc,link_type_name,from_node_id,to_node_id,geometry,link_type_code,FT,AT,nlanes,link_distance_VDF,free_speed,capacity,k_critical,v_congestion_cutoff,AM_Volume,AM_speed_BPR,AM_speed_QVDF,AM_t0,AM_t3,AM_P, AM_D,AM_DC_ratio,AM_mu,MD_Volume,MD_speed_BPR,MD_speed_QVDF,MD_t0,MD_t3,MD_P, MD_D,MD_DC_ratio,MD_mu,PM_Volume,PM_speed_BPR,PM_speed_QVDF,PM_t0,PM_t3,PM_P, PM_D,PM_DC_ratio,PM_mu,vh06,vh07,vh08,vh09,vh10,vh11,vh12,vh13,vh14,vh15,vh16,vh17,vh18,vh19,vrh06,vrh07,vrh08,vrh09,vrh10,vrh11,vrh12,vrh13,vrh14,vrh15,vrh16,vrh17,vrh18,vrh19,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,vr06:00,vr06:15,vr06:30,vr06:45,vr07:00,vr07:15,vr07:30,vr07:45,vr08:00,vr08:15,vr08:30,vr08:45,vr09:00,vr09:15,vr09:30,vr09:45,vr10:00,vr10:15,vr10:30,vr10:45,vr11:00,vr11:15,vr11:30,vr11:45,vr12:00,vr12:15,vr12:30,vr12:45,vr13:00,vr13:15,vr13:30,vr13:45,vr14:00,vr14:15,vr14:30,vr14:45,vr15:00,vr15:15,vr15:30,vr15:45,vr16:00,vr16:15,vr16:30,vr16:45,vr17:00,vr17:15,vr17:30,vr17:45,vr18:00,vr18:15,vr18:30,vr18:45,vr19:00,vr19:15,vr19:30,vr19:45,
201614BA,,-1,,,202484,202474,"LINESTRING (-112.394638 33.726322, -112.404243 33.726254)",,3,3,0,0.553170,43.000000,700.000000,45.000000,36.549999,0.401805,42.999998, 42.999987,7.750000,7.750000, 0.000001,0.142668,0.000204,36.549999, 0.401805,42.999998, 42.999987,7.750000,7.750000, 0.000001,0.142668,0.000204,36.549999, 0.401805,42.999998, 42.999987,7.750000,7.750000, 0.000001,0.142668,0.000204,36.549999, 43.000,42.462,43.000,43.000,43.000,43.000,42.462,43.000,43.000,42.570,41.633,41.435,43.000,43.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,36.550,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,36.550,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,42.766,42.531,42.297,42.062,41.828,41.594,41.359,34.809,41.556,42.038,42.519,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.952,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201615AB,,-1,,,202474,202475,"LINESTRING (-112.404205 33.726254, -112.404861 33.726265)",,2,3,0,0.037790,43.000000,900.000000,45.000000,36.549999,0.480934,42.999999, 42.999988,7.750000,7.750000, 0.000001,0.173357,0.000193,36.549999, 0.480934,42.999999, 42.999988,7.750000,7.750000, 0.000001,0.173357,0.000193,36.549999, 0.480934,42.999999, 42.999988,7.750000,7.750000, 0.000001,0.173357,0.000193,36.549999, 43.000,42.462,43.000,43.000,43.000,43.000,42.462,43.000,43.000,42.448,41.244,41.133,43.000,43.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,36.550,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,36.550,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,42.699,42.398,42.097,41.796,41.495,41.194,40.893,34.342,41.125,41.750,42.375,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201615BA,,-1,,,202475,202474,"LINESTRING (-112.404915 33.723059, -112.404259 33.723048)",,2,3,0,0.037790,43.000000,900.000000,45.000000,36.549999,0.478245,42.999999, 42.999988,7.750000,7.750000, 0.000001,0.172388,0.000192,36.549999, 0.478245,42.999999, 42.999988,7.750000,7.750000, 0.000001,0.172388,0.000192,36.549999, 0.478245,42.999999, 42.999988,7.750000,7.750000, 0.000001,0.172388,0.000192,36.549999, 43.000,42.462,43.000,43.000,43.000,43.000,42.462,43.000,43.000,42.376,41.014,40.954,43.000,43.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,36.550,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,36.550,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,42.660,42.319,41.979,41.638,41.298,40.958,40.617,34.068,40.869,41.579,42.290,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.932,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201633AB,,-1,,,2147,202485,"LINESTRING (-112.367896 33.717174, -112.376101 33.725854)",,9,3,0,0.762350,20.000000,99999.000000,45.000000,17.000000,0.023398,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.000923,0.000000,17.000000, 0.023398,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.000923,0.000000,17.000000, 0.023398,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.000923,0.000000,17.000000, 20.000,19.745,20.000,20.000,20.000,20.000,19.737,20.000,20.000,20.000,20.000,19.750,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,16.941,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,16.838,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.997,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.990,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201633BA,,-1,,,202485,2147,"LINESTRING (-112.378431 33.723652, -112.370226 33.714972)",,9,3,0,0.762350,20.000000,99999.000000,45.000000,17.000000,0.023404,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.000923,0.000000,17.000000, 0.023404,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.000923,0.000000,17.000000, 0.023404,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.000923,0.000000,17.000000, 20.000,19.745,20.000,20.000,20.000,20.000,19.737,20.000,20.000,20.000,20.000,19.750,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,16.945,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,16.843,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.997,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.991,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201634AB,AZ-303-LOOP-NORTHBOUND,7,0,,202487,202467,"LINESTRING (-112.389369 33.692288, -112.359900 33.696558)",,1,3,0,1.736090,68.000000,1935.000000,45.000000,57.799999,327.355835,67.987345, 67.907714,7.748771,7.751229, 0.002458,55.869493,0.028873,57.799999, 327.355835,67.987345, 67.907714,7.748771,7.751229, 0.002458,55.869493,0.028873,57.799999, 327.355835,67.987345, 67.907714,7.748771,7.751229, 0.002458,55.869493,0.028873,57.799999, 67.976,67.076,67.960,67.983,67.947,67.911,67.034,67.922,67.972,67.465,66.299,65.887,68.000,68.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,68.000,67.987,67.974,67.960,67.947,67.934,67.921,57.715,67.926,67.945,67.963,67.982,68.000,67.991,67.982,67.973,67.964,67.955,67.946,67.936,67.927,67.918,67.909,67.900,67.891,67.882,57.684,67.886,67.898,67.911,67.924,67.936,67.949,67.962,67.975,67.987,68.000,67.708,67.417,67.125,66.833,66.542,66.250,65.959,55.688,66.222,66.814,67.407,68.000,68.000,68.000,68.000,68.000,68.000,68.000,68.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.999,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.998,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201635AB,AZ-303-LOOP-SOUTHBOUND,2,0,,202466,202488,"LINESTRING (-112.360367 33.696725, -112.389505 33.692538)",,1,3,0,1.716190,68.000000,1935.000000,45.000000,57.799999,301.156010,67.989013, 67.919868,7.748933,7.751067, 0.002134,51.397995,0.026562,57.799999, 301.156010,67.989013, 67.919868,7.748933,7.751067, 0.002134,51.397995,0.026562,57.799999, 301.156010,67.989013, 67.919868,7.748933,7.751067, 0.002134,51.397995,0.026562,57.799999, 67.979,67.086,67.965,67.986,67.954,67.922,67.050,67.932,67.976,67.383,66.038,65.691,68.000,68.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,68.000,67.989,67.977,67.966,67.954,67.943,67.931,57.726,67.936,67.952,67.968,67.984,68.000,67.992,67.984,67.976,67.968,67.961,67.953,67.945,67.937,67.929,67.921,67.913,67.905,67.897,57.700,67.901,67.912,67.923,67.934,67.945,67.956,67.967,67.978,67.989,68.000,67.664,67.327,66.991,66.655,66.318,65.982,65.646,55.371,65.944,66.629,67.315,68.000,68.000,68.000,68.000,68.000,68.000,68.000,68.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.999,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.998,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.958,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201636AB,,-1,,,202763,202762,"LINESTRING (-112.357630 33.687879, -112.381506 33.688432)",,3,3,0,1.423470,39.000000,700.000000,45.000000,33.150002,7.356316,38.999788, 38.998366,7.749961,7.750039, 0.000079,2.611985,0.003731,33.150002, 7.356316,38.999788, 38.998366,7.749961,7.750039, 0.000079,2.611985,0.003731,33.150002, 7.356316,38.999788, 38.998366,7.749961,7.750039, 0.000079,2.611985,0.003731,33.150002, 39.000,38.511,38.999,38.999,38.998,38.997,38.509,38.997,38.999,38.523,37.483,37.368,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,39.000,39.000,39.000,38.999,38.999,38.999,38.999,33.148,38.999,38.999,38.999,39.000,39.000,39.000,38.999,38.999,38.999,38.999,38.998,38.998,38.998,38.997,38.997,38.997,38.996,38.996,33.146,38.996,38.997,38.997,38.998,38.998,38.998,38.999,38.999,39.000,39.000,38.740,38.480,38.220,37.960,37.700,37.440,37.179,31.232,37.388,37.925,38.463,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.942,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201636BA,,-1,,,202762,202763,"LINESTRING (-112.381580 33.685228, -112.357704 33.684675)",,3,3,0,1.423470,39.000000,700.000000,45.000000,33.150002,7.293781,38.999791, 38.998389,7.749961,7.750039, 0.000078,2.589781,0.003700,33.150002, 7.293781,38.999791, 38.998389,7.749961,7.750039, 0.000078,2.589781,0.003700,33.150002, 7.293781,38.999791, 38.998389,7.749961,7.750039, 0.000078,2.589781,0.003700,33.150002, 39.000,38.511,38.999,38.999,38.998,38.997,38.509,38.998,38.999,38.398,37.083,37.057,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,39.000,39.000,39.000,38.999,38.999,38.999,38.999,33.149,38.999,38.999,38.999,39.000,39.000,39.000,38.999,38.999,38.999,38.999,38.998,38.998,38.998,38.997,38.997,38.997,38.997,38.996,33.146,38.996,38.997,38.997,38.998,38.998,38.998,38.999,38.999,39.000,39.000,38.671,38.343,38.014,37.686,37.357,37.029,36.700,30.752,36.945,37.630,38.315,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.928,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201637AB,,-1,,,202465,202464,"LINESTRING (-112.344208 33.724884, -112.344356 33.711172)",,3,3,0,0.945080,43.000000,700.000000,45.000000,36.549999,3.398395,42.999937, 42.999513,7.749989,7.750011, 0.000021,1.206658,0.001724,36.549999, 3.398395,42.999937, 42.999513,7.749989,7.750011, 0.000021,1.206658,0.001724,36.549999, 3.398395,42.999937, 42.999513,7.749989,7.750011, 0.000021,1.206658,0.001724,36.549999, 43.000,42.462,43.000,43.000,42.999,42.999,42.461,42.999,43.000,42.961,42.875,42.370,43.000,43.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,36.550,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,42.999,42.999,42.999,42.999,42.999,42.999,42.999,42.999,36.549,42.999,42.999,42.999,42.999,42.999,43.000,43.000,43.000,43.000,43.000,42.979,42.957,42.936,42.914,42.893,42.871,42.850,36.386,42.871,42.914,42.957,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.996,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201637BA,,-1,,,202464,202465,"LINESTRING (-112.341150 33.711138, -112.341002 33.724850)",,3,3,0,0.945080,43.000000,700.000000,45.000000,36.549999,3.439991,42.999936, 42.999503,7.749989,7.750011, 0.000022,1.221427,0.001745,36.549999, 3.439991,42.999936, 42.999503,7.749989,7.750011, 0.000022,1.221427,0.001745,36.549999, 3.439991,42.999936, 42.999503,7.749989,7.750011, 0.000022,1.221427,0.001745,36.549999, 43.000,42.462,43.000,43.000,42.999,42.999,42.461,42.999,43.000,42.977,42.927,42.409,43.000,43.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,36.550,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,42.999,42.999,42.999,42.999,42.999,42.999,42.999,42.999,36.549,42.999,42.999,42.999,42.999,42.999,43.000,43.000,43.000,43.000,43.000,42.988,42.975,42.963,42.950,42.938,42.925,42.913,36.455,42.925,42.950,42.975,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.997,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201638AB,,-1,,,646,202762,"LINESTRING (-112.374621 33.694385, -112.382541 33.688084)",,9,3,0,0.629910,20.000000,99999.000000,45.000000,17.000000,7.293781,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.287753,0.000003,17.000000, 7.293781,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.287753,0.000003,17.000000, 7.293781,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.287753,0.000003,17.000000, 20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201638BA,,-1,,,202762,646,"LINESTRING (-112.380545 33.685576, -112.372625 33.691877)",,9,3,0,0.629910,20.000000,99999.000000,45.000000,17.000000,7.356316,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.290221,0.000003,17.000000, 7.356316,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.290221,0.000003,17.000000, 7.356316,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.290221,0.000003,17.000000, 20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201639AB,,-1,,,2137,202485,"LINESTRING (-112.386976 33.730609, -112.378280 33.723511)",,9,3,0,0.700070,20.000000,99999.000000,45.000000,17.000000,0.378407,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.014929,0.000000,17.000000, 0.378407,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.014929,0.000000,17.000000, 0.378407,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.014929,0.000000,17.000000, 20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,16.999,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201639BA,,-1,,,202485,2137,"LINESTRING (-112.376252 33.725995, -112.384948 33.733093)",,9,3,0,0.700070,20.000000,99999.000000,45.000000,17.000000,0.375693,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.014822,0.000000,17.000000, 0.375693,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.014822,0.000000,17.000000, 0.375693,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.014822,0.000000,17.000000, 20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,16.999,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,16.999,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201642AB,AZ-303-LOOP-NORTHBOUND,8,115+07707,,202467,202748,"LINESTRING (-112.359900 33.696558, -112.334078 33.698246)",,1,3,0,1.507010,68.000000,1935.000000,45.000000,57.799999,327.355835,67.987345, 67.904170,7.748724,7.751276, 0.002552,57.127358,0.029523,57.799999, 327.355835,67.987345, 67.904170,7.748724,7.751276, 0.002552,57.127358,0.029523,57.799999, 327.355835,67.987345, 67.904170,7.748724,7.751276, 0.002552,57.127358,0.029523,57.799999, 67.975,67.073,67.958,67.983,67.945,67.907,67.029,67.918,67.971,67.446,66.236,65.840,68.000,68.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,68.000,67.986,67.973,67.959,67.945,67.932,67.918,57.712,67.923,67.942,67.962,67.981,68.000,67.991,67.981,67.971,67.962,67.952,67.943,67.933,67.924,67.914,67.905,67.895,67.886,67.876,57.677,67.880,67.894,67.907,67.920,67.933,67.947,67.960,67.973,67.987,68.000,67.698,67.395,67.093,66.790,66.488,66.186,65.883,55.612,66.155,66.770,67.385,68.000,68.000,68.000,68.000,68.000,68.000,68.000,68.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.998,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.998,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.962,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
